target,model_id,full_model_name,result_class,feature_blocks_full,feature_blocks_tokens,feature_source_files,molecular_scope,regressor,regressor_details,preprocessing_full,dimensionality_reduction,raw_dimension,effective_dimension,n_dev,n_test,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,final_alpha,lasso_nonzero,lasso_total_features,cv_protocol,final_fit_protocol,prediction_source,canonical_replay_status,validity,historical_role,notes,eligible_main_cv_rank,contains_ESM2_Heavy_PLM,contains_AbLang2_PLM,contains_AbLingua_PLM,contains_any_PLM,contains_sequence_descriptors,contains_aromatic_structural,contains_continuous_surface,contains_hydrophobic_field,contains_titration,contains_BioEmu,contains_ProteinMPNN
HIC,HIC__SIMPLE_blend_seq_surf__HIST,Equal-mean prediction blend of: fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt),HIC__SIMPLE_blend_seq_surf,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4257721922584362,0.4328749669956691,0.42932357962705264,0.4328749669956691,0.4148392100594437,0.4318145768709808,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__SIMPLE_blend_seq_surf_adv__HIST,Equal-mean prediction blend of: fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,Equal-mean prediction blend of: fused ESM-2 Heavy-chain protein-language-model embedding + stage-1 SEQ_ALL sequence descriptors under support-vector regression (SVROpt); ESMFold Fv STRUCT_SURFACE_CHEM continuous surface-chemistry descriptors under support-vector regression (SVROpt); advanced surface-patch descriptors (ADV_SURFACE_PATCH) under support-vector regression (SVROpt),HIC__SIMPLE_blend_seq_surf_adv,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,equal_mean_blend,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.4251776987709104,0.4320764671385887,0.42862708295474955,0.4320764671385887,0.4204394325858053,0.4239298110263242,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_SUBMISSION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,True,False,True,False,False,False,False
HIC,HIC__ablang2__HL__RidgeOpt__HIST,Historical AbLang2 heavy+light protein-language-model embedding under RidgeOpt (feature-level historical; protocol not proven identical to canonical Simple TVT),HISTORICAL_LINEAR_OTHER,Historical AbLang2 heavy+light protein-language-model embedding under RidgeOpt (feature-level historical; protocol not proven identical to canonical Simple TVT),HIC__ablang2__HL__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,RidgeOpt,"{""alpha"": 99.22875689925537}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5677931529377446,,,,0.5596197554976852,0.5308771001556772,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,False,False,False,False,False,False,False
HIC,HIC__ablang2__H__RidgeOpt__HIST,Historical AbLang2 heavy+light protein-language-model embedding under RidgeOpt (feature-level historical; protocol not proven identical to canonical Simple TVT),HISTORICAL_LINEAR_OTHER,Historical AbLang2 heavy+light protein-language-model embedding under RidgeOpt (feature-level historical; protocol not proven identical to canonical Simple TVT),HIC__ablang2__H__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,RidgeOpt,"{""alpha"": 97.87582138054128}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5374952451359142,,,,0.5368047679383078,0.5120218289222246,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,False,False,False,False,False,False,False
HIC,HIC__esm1b__L__RidgeOpt_PCA8__HIST,HIC / esm1b / L / RidgeOpt_PCA8,HISTORICAL_LINEAR_OTHER,HIC / esm1b / L / RidgeOpt_PCA8,HIC__esm1b__L__RidgeOpt_PCA8,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,meta,"{""alpha"": 85.96376187483328}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.6030651981556053,,,,0.5838798760337472,0.5178153999488447,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,False,False,False,False,False,False,False,False,False,False
HIC,HIC__esm2__H__RidgeOpt__HIST,Historical ESM-2 Heavy-chain protein-language-model embedding under a linear/SVR organizer Stage model,HISTORICAL_LINEAR_OTHER,Historical ESM-2 Heavy-chain protein-language-model embedding under a linear/SVR organizer Stage model,HIC__esm2__H__RidgeOpt,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,plm,RidgeOpt,"{""alpha"": 97.87582138054128}",historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,0.5035006131027684,,,,0.5378759329525041,0.5470853047312041,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,True,False,False,True,False,False,False,False,False,False,False
TmApp,TmApp__META_diversity__convex_mae__HIST,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__convex_mae,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,convex_mae,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.813262920374202,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__nnls__HIST,prediction-level meta-learner (nnls) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__nnls,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.770561793699584,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__nnls_norm__HIST,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls_norm) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__nnls_norm,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls_norm,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.765858603133218,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__quantile_0.0__HIST,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__quantile_0.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.762350534374748,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__quantile_0.001__HIST,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.001) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__quantile_0.001,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.001,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.761290710767892,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__quantile_0.01__HIST,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.01) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__quantile_0.01,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.01,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.7999627900556066,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__quantile_0.1__HIST,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (quantile_0.1) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__quantile_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,quantile_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.8343571167137216,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__ridge_0.1__HIST,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_0.1) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__ridge_0.1,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_0.1,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.769213502808176,,,,3.3276793427239424,3.17900127818319,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__ridge_1.0__HIST,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_1.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__ridge_1.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_1.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.768655280226847,,,,3.3278642293785223,3.178396504216324,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__ridge_10.0__HIST,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_10.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__ridge_10.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_10.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.7635673441441724,,,,3.331353816265683,3.1729277583478224,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_diversity__ridge_100.0__HIST,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),PREDICTION_LINEAR_BLEND,prediction-level meta-learner (ridge_100.0) over out-of-fold base predictions: stage-1 SEQ_BASIC sequence descriptors under support-vector regression (SVROpt); AbLang2 paired heavy+light chain protein-language-model embedding under RidgeOpt without PCA; ESMFold STRUCT_RASA relative solvent-accessibility structure descriptors under ElasticNetOpt; Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt),TmApp__META_diversity__ridge_100.0,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,ridge_100.0,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.743341179228337,,,,3.345595945037222,3.15007534338225,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__convex_mae__HIST,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (convex_mae) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__convex_mae,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,convex_mae,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.797917422527372,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
TmApp,TmApp__META_performance__nnls__HIST,prediction-level meta-learner (nnls) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,PREDICTION_LINEAR_BLEND,prediction-level meta-learner (nnls) over out-of-fold base predictions: Stage-3 incremental fusion ADV_INTERACTIONS descriptors under support-vector regression (SVROpt); TmApp / FUSION_OVERALL / ESMFold / STRUCT_RASA / SVROpt; TmApp / FUSION / ablang2 / HL_paired / SEQ_BASIC / SVROpt; TmApp / ADV_TMAPP_ALL / SVROpt,TmApp__META_performance__nnls,virtual_participant stage OOF / Round1 inventory; base_model_ids when present,fusion/integration,nnls,{},historical Stage pipeline (often SVR bases; not endgame Ridge/Lasso feature matrix),varies by base model,,,162,162.0,2.8169388911735287,,,,3.2306885841030826,3.211552262966718,,,,historical Stage0/Stage5 OOF (NOT proven identical to canonical_simple_tvt_v1),historical Round1 full-DEV refit / frozen submission,HISTORICAL_FROZEN_PREDICTION,HISTORICAL_PROTOCOL_NOT_CANONICALLY_REPLAYABLE,HISTORICAL_RETAINED,round1_or_stage5_linearish,Do not mix into main FEATURE_LEVEL CV Top-10; SVR bases often underlie blends,False,False,True,False,True,True,False,False,False,False,False,False
